,id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,job_satisfaction_rate
2567,817306,hr,middle,low,6,no,no,4,30000,0.83
2568,336592,sales,junior,medium,2,no,no,1,20400,0.35
2569,301137,sales,middle,low,6,no,no,1,27600,0.54
2570,960627,technology,junior,medium,4,no,no,4,34800,0.82
2571,810844,sales,junior,medium,1,no,yes,3,20400,0.09
2572,710611,sales,middle,high,8,no,no,4,52800,0.76
2573,987559,technology,junior,low,4,no,no,3,22800,0.45
2574,607739,hr,junior,medium,1,no,no,1,25200,0.23
2575,996329,sales,middle,high,8,no,no,5,54000,0.89
2576,519634,technology,junior,medium,3,no,no,4,26400,0.7
2577,352702,purchasing,middle,high,3,no,no,5,61200,0.68
2578,657713,technology,junior,medium,2,no,no,2,25200,0.37
2579,117034,technology,junior,medium,1,no,no,5,27600,0.52
2580,659184,marketing,middle,low,8,no,no,4,25200,0.91
2581,364267,technology,junior,medium,2,no,no,4,34800,0.81
2582,497461,sales,middle,low,6,no,no,4,28800,0.92
2583,418673,marketing,senior,medium,7,yes,no,4,63600,0.97
2584,902538,marketing,middle,medium,7,no,no,4,42000,0.78
2585,641957,sales,junior,low,2,no,no,2,12000,0.36
2586,310177,sales,junior,medium,2,no,no,3,21600,0.3
2587,587444,technology,junior,medium,4,no,yes,3,26400,0.15
2588,887739,technology,middle,medium,4,no,no,4,52800,0.7
2589,838295,sales,middle,medium,3,no,no,4,33600,0.57
2590,369191,purchasing,middle,high,7,no,yes,1,56400,0.37
2591,183989,purchasing,junior,medium,1,no,no,5,26400,0.65
2592,352615,sales,middle,medium,2,no,no,4,33600,0.46
2593,123838,sales,middle,high,5,no,no,4,49200,0.59
2594,419880,sales,senior,medium,10,no,no,3,44400,0.28
2595,825641,technology,senior,medium,10,no,no,4,55200,0.67
2596,898545,marketing,middle,high,6,no,yes,3,51600,0.16
2597,278219,technology,junior,low,3,no,yes,3,14400,0.15
2598,852216,sales,middle,high,8,no,no,3,50400,0.41
2599,369556,marketing,junior,low,2,no,no,3,20400,0.52
2600,528358,sales,junior,medium,1,no,no,3,21600,0.22
2601,380007,purchasing,junior,medium,2,no,no,2,25200,0.42
2602,407326,hr,junior,low,2,no,yes,2,15600,0.23
2603,462123,sales,junior,medium,1,no,no,5,27600,0.72
2604,225260,sales,junior,medium,4,no,yes,4,21600,0.46
2605,916379,purchasing,middle,low,7,no,no,5,19200,0.59
2606,274539,hr,junior,medium,2,no,no,2,25200,0.34
2607,644535,sales,middle,low,7,no,no,4,24000,0.77
2608,329721,marketing,junior,low,2,no,no,4,13200,0.71
2609,720124,sales,middle,medium,3,no,yes,2,40800,0.24
2610,203563,purchasing,senior,medium,5,no,yes,3,45600,0.18
2611,133530,marketing,junior,high,1,no,no,5,34800,0.43
2612,707025,hr,middle,low,2,no,no,4,19200,0.5
2613,450608,technology,middle,medium,7,no,no,4,45600,0.77
2614,785687,sales,senior,medium,7,no,no,4,52800,0.84
2615,507336,technology,middle,medium,7,no,no,4,52800,0.85
2616,136161,technology,junior,low,1,no,yes,3,22800,0.11
2617,122760,hr,middle,high,6,no,no,5,57600,0.76
2618,893144,purchasing,middle,high,9,no,no,5,54000,0.8
2619,961683,sales,junior,medium,2,no,no,4,27600,0.91
2620,533403,marketing,middle,high,8,no,no,3,57600,0.42
2621,709041,hr,middle,medium,10,no,yes,3,45600,0.45
2622,633934,hr,junior,medium,1,no,no,3,26400,0.36
2623,899438,sales,junior,medium,2,no,no,3,27600,0.53
2624,555631,purchasing,middle,medium,5,no,yes,4,44400,0.65
2625,914593,marketing,middle,medium,4,no,no,3,36000,0.1
2626,631307,marketing,middle,medium,1,no,yes,4,42000,0.44
2627,833894,marketing,senior,low,6,no,no,4,34800,0.65
2628,449014,sales,middle,high,7,no,no,4,48000,0.65
2629,554606,technology,junior,low,1,no,yes,3,22800,0.16
2630,942044,technology,junior,medium,2,no,no,4,27600,0.65
2631,726346,sales,junior,medium,1,no,no,3,21600,0.2
2632,606913,marketing,junior,medium,1,no,no,1,30000,0.32
2633,370588,sales,middle,low,3,no,no,3,18000,0.1
2634,621379,technology,junior,medium,1,no,no,4,26400,0.53
2635,761158,sales,junior,medium,1,no,yes,1,24000,0.13
2636,338733,sales,middle,high,7,no,no,4,52800,0.95
2637,376713,sales,junior,low,1,no,no,4,12000,0.55
2638,463831,marketing,junior,medium,2,no,no,3,26400,0.28
2639,871361,sales,junior,high,2,no,no,4,37200,0.77
2640,984374,marketing,junior,low,2,no,yes,4,20400,0.64
2641,586634,marketing,junior,medium,4,no,no,5,28800,0.94
2642,409342,sales,middle,high,1,no,no,5,58800,0.72
2643,928425,technology,junior,low,3,no,yes,4,24000,0.73
2644,332223,purchasing,middle,low,3,no,no,1,18000,0.15
2645,154144,sales,junior,medium,1,no,no,4,25200,0.6
2646,496436,purchasing,junior,low,1,no,no,3,18000,0.36
2647,379136,sales,junior,medium,2,no,no,4,21600,0.72
2648,650714,purchasing,junior,low,1,no,no,4,12000,0.51
2649,408319,technology,junior,medium,3,no,yes,1,30000,0.19
2650,101249,purchasing,senior,medium,10,no,no,2,50400,0.27
2651,473743,marketing,junior,medium,1,no,no,4,24000,0.44
2652,127632,marketing,middle,high,5,yes,no,4,52800,0.78
2653,290471,technology,middle,medium,1,no,no,3,39600,0.18
2654,193036,technology,middle,medium,6,yes,no,5,46800,0.97
2655,598548,sales,junior,low,1,no,no,3,14400,0.2
2656,815829,technology,middle,medium,6,no,yes,2,49200,0.27
2657,811391,sales,junior,low,1,no,no,5,19200,0.66
2658,329455,technology,junior,medium,2,no,no,4,34800,0.75
2659,126257,purchasing,junior,medium,1,no,no,1,27600,0.39
2660,912452,purchasing,middle,medium,5,yes,no,4,34800,0.84
2661,275487,technology,middle,high,3,no,no,3,66000,0.51
2662,796472,sales,middle,medium,2,no,no,4,33600,0.44
2663,836882,hr,senior,medium,5,no,no,4,46800,0.68
2664,211489,marketing,middle,low,10,no,yes,4,31200,0.66
2665,617107,purchasing,middle,medium,1,no,no,2,38400,0.27
2666,470556,technology,junior,medium,2,no,no,2,33600,0.53
2667,892505,sales,senior,high,10,yes,no,4,66000,0.83
2668,917785,sales,senior,medium,7,no,yes,2,43200,0.14
2669,355259,hr,middle,medium,9,no,yes,3,39600,0.3
2670,985583,technology,senior,high,3,yes,no,4,79200,0.73
2671,547451,marketing,senior,low,8,no,no,5,42000,0.82
2672,649980,marketing,junior,high,3,no,no,3,37200,0.5
2673,933498,marketing,junior,low,1,no,yes,3,16800,0.33
2674,263787,sales,senior,medium,7,no,no,3,44400,0.35
2675,794331,sales,junior,high,1,no,yes,3,31200,0.34
2676,970439,purchasing,middle,low,3,no,no,4,24000,0.72
2677,923163,hr,senior,low,2,no,no,3,39600,0.53
2678,836532,marketing,middle,low,7,no,no,3,25200,0.42
2679,620382,hr,junior,low,1,no,no,4,20400,0.74
2680,620634,purchasing,junior,medium,4,no,no,5,28800,0.77
2681,699221,technology,junior,low,2,no,yes,4,19200,0.62
2682,847868,purchasing,junior,medium,1,no,no,4,21600,0.48
2683,677421,marketing,junior,medium,1,no,no,4,24000,0.46
2684,716116,sales,junior,medium,1,no,no,4,25200,0.65
2685,684651,sales,middle,low,4,no,yes,2,27600,0.17
2686,577744,sales,middle,medium,5,no,no,5,43200,0.78
2687,938798,marketing,junior,medium,2,no,no,3,27600,0.49
2688,512633,technology,junior,low,1,no,no,4,15600,0.55
2689,562519,marketing,junior,low,1,no,no,5,20400,0.79
2690,573247,sales,middle,high,2,no,no,4,48000,0.55
2691,777049,hr,senior,high,8,no,no,4,81600,0.81
2692,410379,sales,middle,low,7,no,no,4,19200,0.65
2693,546165,hr,junior,medium,1,no,no,4,30000,0.64
2694,763073,technology,middle,medium,9,no,no,4,40800,0.68
2695,977087,sales,middle,low,5,no,no,1,18000,0.41
2696,387511,hr,junior,medium,3,no,no,3,28800,0.47
2697,391437,sales,middle,low,4,no,no,5,24000,0.59
2698,398641,hr,middle,high,5,no,no,4,50400,0.61
2699,903570,sales,middle,high,6,no,no,4,48000,0.68
2700,759165,sales,middle,medium,3,no,no,4,43200,0.67
2701,302791,sales,middle,low,5,no,no,4,19200,0.66
2702,673796,sales,senior,high,5,no,no,2,76800,0.39
2703,604744,technology,middle,high,4,no,no,4,62400,0.72
2704,578756,marketing,junior,medium,2,no,no,4,31200,0.89
2705,864178,purchasing,middle,medium,1,no,no,4,39600,0.66
2706,266477,purchasing,senior,low,7,no,no,4,26400,0.65
2707,306291,technology,junior,low,2,no,no,3,18000,0.27
2708,295178,hr,middle,high,6,no,no,4,55200,0.77
2709,265039,sales,middle,medium,7,no,no,5,34800,0.74
2710,106320,hr,junior,medium,1,no,yes,4,30000,0.44
2711,275432,hr,middle,medium,4,no,no,5,34800,0.54
2712,348150,marketing,senior,high,10,no,no,4,75600,0.74
2713,376346,sales,junior,high,3,no,no,3,37200,0.68
2714,457625,sales,middle,low,4,no,no,4,28800,0.65
2715,274002,sales,middle,medium,5,no,no,4,43200,0.81
2716,160260,technology,junior,medium,1,no,no,4,31200,0.65
2717,681745,technology,senior,high,5,no,yes,3,76800,0.03
2718,371818,purchasing,junior,low,2,no,yes,4,19200,0.68
2719,220124,hr,junior,low,4,no,no,3,15600,0.38
2720,883188,purchasing,middle,medium,6,no,no,4,44400,0.89
2721,394243,purchasing,junior,high,1,no,no,4,32400,0.42
2722,857317,sales,middle,low,5,no,no,4,19200,0.7
2723,766511,sales,middle,medium,5,no,no,4,33600,0.71
2724,658703,marketing,junior,low,1,no,yes,4,16800,0.69
2725,738935,sales,junior,medium,4,no,yes,3,21600,0.13
2726,478169,technology,senior,low,4,no,no,4,31200,0.57
2727,230058,technology,middle,medium,7,no,no,2,44400,0.37
2728,868798,technology,junior,medium,1,no,no,4,36000,0.66
2729,926081,sales,junior,low,2,no,no,3,18000,0.42
2730,413524,marketing,junior,low,3,no,no,2,20400,0.54
2731,588400,hr,junior,medium,1,no,no,3,26400,0.25
2732,614133,sales,middle,high,3,no,no,4,57600,0.67
2733,699579,sales,middle,low,10,no,no,5,19200,0.71
2734,561561,technology,middle,low,2,no,no,4,34800,0.65
2735,389256,sales,senior,medium,4,no,no,5,60000,0.74
2736,414447,marketing,junior,medium,3,no,no,3,30000,0.44
2737,922937,sales,junior,low,2,no,no,4,12000,0.69
2738,780530,technology,middle,high,6,no,no,2,61200,0.33
2739,613789,sales,senior,medium,7,no,no,2,43200,0.25
2740,490704,marketing,junior,medium,1,no,no,3,27600,0.37
2741,572480,hr,junior,low,1,no,no,3,13200,0.14
2742,713484,purchasing,junior,medium,1,no,no,4,26400,0.69
2743,513232,sales,middle,high,5,no,no,3,52800,0.57
2744,162354,technology,junior,low,1,no,no,3,22800,0.38
2745,389541,hr,junior,medium,1,no,no,4,30000,0.63
2746,717479,technology,senior,high,6,no,no,3,92400,0.47
2747,220291,sales,middle,high,7,no,no,3,57600,0.54
2748,104636,marketing,junior,medium,1,no,yes,4,27600,0.43
2749,271089,sales,junior,medium,2,no,no,4,27600,0.77
2750,493986,technology,senior,high,9,yes,no,4,94800,0.99
2751,500010,marketing,junior,low,2,no,no,3,13200,0.31
2752,829924,technology,junior,medium,2,no,no,4,27600,0.69
2753,557021,marketing,middle,high,1,no,no,4,52800,0.58
2754,363544,sales,junior,low,2,no,no,3,18000,0.56
2755,613121,hr,junior,medium,1,no,yes,4,24000,0.26
2756,802042,hr,junior,medium,3,no,no,4,26400,0.78
2757,402805,sales,middle,medium,5,yes,no,5,43200,0.99
2758,928510,technology,middle,high,10,no,yes,2,67200,0.41
2759,282083,sales,middle,high,4,yes,no,1,50400,0.34
2760,831666,purchasing,middle,medium,8,no,no,5,36000,0.61
2761,862888,purchasing,middle,high,5,yes,no,3,56400,0.85
2762,986742,sales,junior,low,3,no,yes,3,14400,0.22
2763,274297,hr,middle,medium,7,no,no,4,34800,0.72
2764,937083,hr,junior,medium,1,no,no,3,30000,0.36
2765,830577,purchasing,senior,medium,8,no,no,4,54000,0.85
2766,593817,hr,senior,medium,3,no,yes,2,51600,0.09
2767,562272,hr,middle,high,9,no,no,3,55200,0.63
2768,724766,sales,middle,medium,4,yes,no,3,31200,0.38
2769,489939,sales,middle,medium,9,no,no,4,43200,0.89
2770,697708,sales,junior,medium,1,no,no,4,21600,0.45
2771,630248,hr,middle,medium,4,no,no,2,44400,0.28
2772,635431,technology,middle,high,5,no,no,4,62400,0.89
2773,392537,purchasing,senior,high,1,yes,yes,3,70800,0.11
2774,441370,technology,senior,high,5,no,no,3,76800,0.18
2775,990887,technology,junior,medium,2,no,no,3,26400,0.35
2776,405175,purchasing,middle,medium,10,no,yes,3,38400,0.56
2777,138089,purchasing,junior,medium,2,no,no,5,28800,0.86
2778,279936,sales,senior,medium,3,no,no,3,51600,0.37
2779,642783,purchasing,middle,low,3,no,no,4,24000,0.7
2780,696948,sales,middle,medium,7,no,no,4,33600,0.69
2781,497243,,junior,medium,1,no,no,3,26400,0.28
2782,990821,marketing,junior,medium,2,no,no,3,31200,0.56
2783,837443,sales,middle,medium,2,no,no,3,38400,0.34
2784,604202,sales,junior,medium,1,no,no,3,27600,0.39
2785,214650,sales,middle,medium,8,no,no,4,43200,0.75
2786,324309,marketing,junior,medium,2,no,no,5,24000,0.66
2787,419498,sales,senior,medium,4,no,yes,3,43200,0.08
2788,653687,sales,middle,medium,4,no,yes,3,31200,0.03
2789,321603,purchasing,middle,medium,5,no,no,3,38400,0.7
2790,445697,sales,junior,low,2,no,no,3,18000,0.54
2791,858286,sales,middle,medium,6,no,no,5,34800,0.65
2792,287044,sales,junior,medium,2,no,no,5,28800,0.79
2793,354842,technology,middle,high,1,no,no,4,57600,0.42
2794,858919,hr,junior,medium,2,no,no,4,31200,0.76
2795,536483,sales,middle,medium,5,no,no,3,36000,0.4
2796,809232,marketing,middle,low,3,no,no,1,30000,0.27
2797,583575,sales,junior,medium,4,no,yes,4,27600,0.64
2798,912173,sales,middle,low,4,no,no,5,19200,0.47
2799,654812,technology,junior,medium,2,no,no,4,31200,0.76
2800,430079,sales,junior,medium,2,no,no,3,20400,0.37
2801,615869,marketing,junior,medium,1,no,no,4,24000,0.44
2802,404366,sales,middle,high,7,no,no,4,58800,0.78
2803,389826,sales,middle,medium,7,no,yes,3,40800,0.35
2804,588486,sales,junior,medium,4,no,yes,3,27600,0.38
2805,343895,sales,middle,medium,7,no,no,4,38400,0.85
2806,593191,sales,junior,medium,1,no,no,4,21600,0.58
2807,976622,technology,junior,medium,2,no,no,4,31200,0.82
2808,135301,technology,middle,medium,3,no,no,3,50400,0.3
2809,322492,sales,middle,low,6,yes,no,4,19200,0.83
2810,829015,sales,senior,high,4,no,no,3,75600,0.29
2811,856500,sales,middle,medium,1,yes,no,4,44400,0.89
2812,479912,marketing,junior,high,3,no,yes,4,42000,0.64
2813,836556,technology,junior,low,3,no,no,4,15600,0.66
2814,397468,sales,junior,low,1,no,no,5,12000,0.54
2815,151279,marketing,junior,low,3,no,no,3,13200,0.29
2816,608740,sales,middle,low,3,no,no,3,22800,0.18
2817,624086,sales,middle,medium,6,no,no,4,33600,0.61
2818,674005,technology,middle,medium,3,no,no,3,51600,0.39
2819,217322,sales,junior,high,2,no,no,4,31200,0.68
2820,428088,purchasing,junior,high,2,no,no,3,31200,0.35
2821,206491,hr,middle,low,5,no,no,4,25200,0.85
2822,902713,hr,middle,medium,5,no,no,3,45600,0.64
2823,119172,purchasing,junior,high,1,no,no,4,36000,0.67
2824,914014,technology,junior,low,4,no,no,1,21600,0.42
2825,635533,purchasing,middle,medium,7,no,yes,3,37200,0.33
2826,775920,hr,junior,medium,1,no,no,3,25200,0.24
2827,217183,sales,junior,high,1,no,no,3,32400,0.51
2828,790026,marketing,junior,medium,1,no,no,5,32400,0.64
2829,791925,sales,junior,medium,1,no,yes,3,24000,0.14
2830,647590,sales,middle,medium,5,no,no,4,43200,0.82
2831,790274,marketing,middle,medium,3,no,no,4,36000,0.49
2832,545733,technology,middle,medium,7,no,no,3,38400,0.34
2833,883060,marketing,junior,low,2,no,no,3,13200,0.26
2834,642969,hr,junior,low,3,no,no,5,13200,0.61
2835,129821,sales,junior,high,4,no,no,3,33600,0.62
2836,233913,hr,junior,medium,1,no,no,4,26400,0.66
2837,437614,sales,junior,medium,2,no,no,4,21600,0.6
2838,241940,marketing,senior,medium,7,no,yes,2,60000,0.38
2839,782084,hr,junior,low,4,no,no,4,16800,0.77
2840,244101,purchasing,junior,medium,2,no,no,4,28800,0.75
2841,408952,sales,middle,low,3,no,no,4,28800,0.65
2842,894918,purchasing,senior,high,8,no,no,1,69600,0.36
2843,285529,technology,senior,low,6,no,no,4,39600,0.8
2844,452394,sales,junior,low,2,no,no,4,15600,0.79
2845,839346,technology,senior,high,5,no,no,5,98400,0.67
2846,380088,marketing,middle,low,2,no,no,5,20400,0.5
2847,405376,marketing,senior,medium,8,no,yes,3,54000,0.16
2848,548494,technology,junior,high,1,no,no,3,38400,0.14
2849,420831,hr,junior,medium,3,no,no,4,22800,0.61
2850,562454,technology,junior,medium,2,no,no,2,26400,0.25
2851,381031,sales,middle,high,7,no,yes,4,52800,0.72
2852,304499,technology,junior,medium,1,no,no,2,30000,0.21
2853,917335,purchasing,junior,medium,2,no,no,3,25200,0.53
2854,944460,sales,middle,medium,1,no,no,4,38400,0.61
2855,866760,sales,junior,medium,2,no,no,1,20400,0.38
2856,641547,hr,junior,low,1,no,no,3,13200,0.13
2857,280507,technology,middle,medium,4,no,no,4,50400,0.74
2858,418019,technology,middle,low,2,no,no,2,21600,0.1
2859,918243,marketing,middle,low,7,no,no,3,25200,0.48
2860,933100,purchasing,junior,low,2,no,no,3,15600,0.44
2861,538677,sales,junior,low,5,no,no,3,15600,0.57
2862,993663,sales,junior,medium,3,no,no,4,24000,0.82
2863,636829,sales,junior,medium,2,no,no,4,25200,0.89
2864,460881,sales,senior,medium,1,no,no,4,58800,0.68
2865,291694,sales,junior,low,1,no,no,4,15600,0.66
2866,300941,sales,junior,medium,3,no,no,3,21600,0.33
2867,769481,sales,middle,low,1,no,no,4,19200,0.48
2868,450084,purchasing,junior,medium,2,no,no,3,27600,0.47
2869,737727,purchasing,middle,medium,10,no,yes,3,44400,0.5
2870,457033,technology,senior,low,8,no,no,4,39600,0.85
2871,400385,purchasing,middle,low,8,no,no,3,19200,0.33
2872,284886,technology,junior,medium,2,no,no,3,30000,0.37
2873,831054,technology,junior,medium,1,no,no,2,26400,0.18
2874,131384,hr,middle,medium,3,no,no,4,40800,0.74
2875,262537,sales,middle,medium,5,yes,no,4,33600,0.89
2876,815338,technology,middle,medium,7,no,yes,2,50400,0.39
2877,851488,sales,middle,medium,7,no,no,4,38400,0.87
2878,832997,marketing,junior,low,1,no,yes,3,13200,0.16
2879,861556,marketing,middle,high,1,no,no,4,58800,0.7
2880,101661,sales,junior,medium,4,no,no,5,27600,0.79
2881,888086,technology,middle,high,3,no,no,3,55200,0.4
2882,954433,sales,middle,low,4,no,no,3,27600,0.29
2883,710439,purchasing,junior,medium,1,no,no,3,25200,0.36
2884,530953,technology,junior,high,3,no,no,3,43200,0.49
2885,157125,technology,middle,high,5,no,no,4,62400,0.83
2886,823834,sales,middle,medium,4,no,no,3,32400,0.24
2887,149167,technology,junior,medium,2,no,yes,3,33600,0.33
2888,310967,purchasing,junior,low,2,no,no,4,12000,0.66
2889,229505,hr,middle,medium,6,no,no,4,46800,0.87
2890,799275,technology,junior,medium,2,no,yes,2,26400,0.17
2891,340979,sales,junior,medium,2,no,no,3,21600,0.28
2892,483702,technology,middle,low,6,no,no,4,28800,0.92
2893,526256,sales,senior,low,9,no,no,5,39600,0.96
2894,116628,technology,junior,high,2,no,no,3,40800,0.3
2895,893877,purchasing,middle,medium,5,no,yes,1,37200,0.1
2896,645520,sales,junior,medium,4,no,no,5,21600,0.68
2897,711872,hr,junior,medium,1,no,no,5,22800,0.55
2898,413996,sales,junior,low,3,no,yes,3,14400,0.15
2899,875434,hr,junior,medium,2,no,no,5,26400,0.9
2900,652990,sales,middle,low,3,no,yes,3,22800,0.07
2901,930908,technology,senior,high,10,no,no,4,96000,0.92
2902,770396,sales,middle,low,4,no,no,5,28800,0.7
2903,646637,technology,senior,low,9,no,no,4,39600,0.86
2904,685360,sales,junior,medium,2,no,no,4,21600,0.67
2905,680031,sales,junior,medium,1,no,no,3,27600,0.26
2906,894326,technology,junior,medium,2,no,no,4,31200,0.8
2907,953602,sales,junior,medium,1,no,yes,3,20400,0.08
2908,211344,sales,junior,low,1,no,no,3,18000,0.36
2909,412981,technology,junior,low,2,no,no,4,19200,0.81
2910,568280,purchasing,junior,medium,5,no,no,4,30000,0.83
2911,449098,marketing,junior,low,2,no,yes,4,14400,0.43
2912,395362,sales,middle,high,5,no,no,4,57600,0.75
2913,828349,sales,junior,medium,2,no,no,4,25200,0.81
2914,153560,technology,junior,medium,2,no,no,5,36000,0.89
2915,477292,purchasing,middle,high,3,no,no,4,55200,0.65
2916,631611,purchasing,middle,low,6,no,no,5,28800,0.85
2917,667026,sales,middle,medium,4,no,no,4,38400,0.7
2918,111941,sales,middle,high,7,no,no,3,57600,0.43
2919,801615,technology,middle,medium,7,no,no,4,39600,0.73
2920,508756,marketing,junior,medium,1,no,no,3,27600,0.27
2921,899939,sales,middle,low,2,no,no,4,19200,0.58
2922,846152,sales,junior,medium,1,no,no,3,27600,0.34
2923,267133,technology,middle,medium,6,no,no,4,52800,0.78
2924,873557,sales,middle,medium,8,no,no,3,42000,0.44
2925,642572,sales,junior,medium,2,no,no,4,27600,0.79
2926,919613,sales,middle,low,2,yes,no,3,28800,0.45
2927,702079,sales,middle,medium,5,no,no,3,43200,0.57
2928,329745,sales,middle,medium,6,no,no,3,43200,0.51
2929,262318,purchasing,middle,medium,6,no,no,4,34800,0.68
2930,690221,purchasing,junior,high,2,no,yes,2,31200,0.13
2931,296877,technology,middle,low,1,no,no,3,33600,0.37
2932,335600,marketing,senior,high,4,no,no,3,79200,0.31
2933,906145,technology,junior,medium,3,no,no,4,36000,0.76
2934,825998,sales,middle,medium,6,no,no,3,42000,0.48
2935,615866,technology,junior,medium,1,no,yes,2,26400,0.07
2936,728370,sales,junior,medium,2,no,yes,2,21600,0.17
2937,434617,purchasing,middle,low,5,no,no,4,24000,0.81
2938,493921,sales,junior,medium,2,no,no,3,20400,0.29
