,id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,quit
2429,329937,technology,middle,medium,7,no,no,4,51600,no
2430,974543,purchasing,junior,low,2,no,yes,3,12000,yes
2431,533203,sales,middle,low,6,no,no,4,19200,no
2432,298795,purchasing,junior,low,2,no,no,5,19200,no
2433,750439,sales,junior,medium,5,no,no,4,24000,no
2434,169415,technology,middle,low,5,no,no,4,22800,no
2435,153340,sales,middle,medium,6,no,no,2,37200,no
2436,148347,purchasing,junior,medium,1,no,no,4,26400,no
2437,181983,technology,junior,medium,2,no,no,3,26400,yes
2438,938529,marketing,junior,medium,3,no,no,3,24000,yes
2439,575060,hr,middle,medium,5,no,no,4,34800,no
2440,742479,purchasing,junior,medium,1,no,no,3,25200,yes
2441,452180,marketing,middle,low,5,no,no,2,25200,yes
2442,358386,marketing,junior,medium,4,no,yes,2,26400,no
2443,195181,technology,junior,medium,1,no,no,5,27600,no
2444,724410,sales,middle,high,5,no,no,4,58800,no
2445,939786,technology,middle,medium,7,no,no,1,38400,no
2446,696132,technology,middle,low,4,no,no,3,21600,no
2447,275721,sales,junior,low,1,no,no,5,19200,yes
2448,815430,technology,middle,medium,3,no,no,4,45600,no
2449,553822,technology,middle,high,2,no,no,4,57600,no
2450,951331,sales,middle,high,4,no,no,3,46800,no
2451,253297,sales,junior,medium,1,no,no,4,21600,yes
2452,710296,purchasing,junior,low,3,no,no,4,12000,yes
2453,890183,sales,middle,low,3,no,no,4,28800,no
2454,843933,sales,junior,medium,4,no,no,1,26400,no
2455,100469,marketing,junior,medium,1,no,no,4,28800,no
2456,938323,hr,middle,low,9,no,no,3,24000,no
2457,136525,technology,junior,low,2,no,yes,2,19200,yes
2458,446112,technology,middle,low,4,no,no,4,28800,no
2459,929765,marketing,junior,medium,2,no,no,2,27600,no
2460,718253,technology,middle,low,7,no,no,3,32400,no
2461,633388,sales,middle,high,5,no,yes,5,55200,no
2462,245979,marketing,junior,medium,1,no,no,4,27600,no
2463,543392,sales,middle,high,4,no,no,4,52800,no
2464,552590,hr,middle,high,6,no,yes,1,54000,no
2465,726505,technology,middle,medium,5,no,yes,4,40800,no
2466,955129,sales,junior,low,4,no,no,2,12000,yes
2467,273397,marketing,middle,medium,3,no,no,4,46800,no
2468,974561,purchasing,junior,low,5,no,no,3,19200,yes
2469,529115,purchasing,middle,medium,5,no,no,1,37200,no
2470,921297,sales,middle,low,7,no,yes,3,27600,no
2471,542209,sales,junior,medium,2,no,no,4,21600,no
2472,464718,sales,middle,high,9,no,no,4,54000,no
2473,825964,marketing,middle,low,5,no,no,3,25200,no
2474,612149,technology,junior,low,1,no,no,2,18000,yes
2475,263106,technology,middle,low,5,yes,no,3,21600,no
2476,987501,marketing,middle,low,1,no,no,4,20400,yes
2477,145961,hr,junior,low,3,no,no,2,12000,yes
2478,168057,marketing,middle,medium,7,no,no,4,42000,no
2479,849078,sales,middle,medium,5,no,no,4,33600,no
2480,353782,sales,senior,low,10,no,no,3,38400,yes
2481,621299,purchasing,middle,medium,6,no,yes,3,44400,no
2482,250135,technology,junior,medium,1,no,no,3,33600,yes
2483,613308,technology,middle,high,3,no,no,2,66000,no
2484,224932,purchasing,middle,medium,7,no,no,4,33600,no
2485,798855,sales,junior,medium,3,no,no,5,27600,no
2486,296069,sales,senior,high,4,no,yes,3,68400,no
2487,430592,marketing,junior,medium,3,no,no,5,24000,no
2488,143360,sales,junior,low,3,no,no,4,18000,no
2489,237234,sales,middle,medium,5,no,no,3,42000,no
2490,369852,sales,junior,medium,3,no,yes,3,24000,yes
2491,819956,purchasing,junior,high,2,no,no,4,38400,yes
2492,857052,technology,middle,medium,5,no,no,3,44400,no
2493,668942,hr,middle,high,6,no,no,4,62400,no
2494,942862,purchasing,middle,high,6,no,yes,2,46800,no
2495,327728,hr,middle,medium,9,no,yes,4,40800,no
2496,438855,purchasing,junior,medium,1,no,no,4,25200,no
2497,649026,marketing,middle,medium,4,no,no,4,42000,no
2498,858165,sales,middle,medium,4,no,no,4,33600,no
2499,387301,sales,junior,medium,3,no,yes,5,21600,yes
2500,806684,purchasing,middle,low,8,no,no,4,25200,no
2501,295517,sales,middle,medium,9,no,no,2,42000,no
2502,691965,marketing,junior,low,1,no,no,3,16800,yes
2503,106765,technology,junior,medium,1,no,no,4,31200,no
2504,179737,technology,junior,medium,1,no,no,5,26400,no
2505,848528,technology,middle,low,6,no,no,4,28800,no
2506,852537,technology,junior,high,2,no,yes,4,38400,yes
2507,600117,marketing,junior,low,1,no,yes,4,16800,yes
2508,649679,sales,junior,medium,3,no,no,4,21600,no
2509,107616,technology,junior,medium,1,no,yes,1,30000,yes
2510,266413,technology,junior,medium,1,no,yes,3,33600,yes
2511,477651,sales,middle,medium,7,no,no,5,39600,no
2512,334993,technology,junior,low,2,no,no,5,19200,no
2513,933870,technology,senior,medium,2,no,yes,3,52800,no
2514,502375,technology,middle,medium,3,no,no,4,51600,no
2515,955960,purchasing,middle,medium,7,no,no,3,33600,no
2516,608137,sales,middle,low,9,no,no,2,18000,no
2517,893853,technology,middle,high,6,yes,no,3,68400,no
2518,688849,sales,junior,high,3,no,no,3,30000,yes
2519,791764,sales,junior,medium,1,no,no,3,27600,yes
2520,833788,technology,middle,medium,7,no,no,5,46800,no
2521,970052,marketing,middle,high,7,no,no,4,56400,no
2522,944786,sales,junior,medium,2,no,no,4,27600,no
2523,332614,sales,junior,low,3,no,no,2,12000,yes
2524,921748,sales,middle,medium,7,no,no,4,38400,no
2525,848797,technology,middle,medium,3,no,no,4,51600,yes
2526,651517,purchasing,middle,low,2,no,no,3,27600,yes
2527,783447,sales,junior,medium,2,no,yes,3,27600,yes
2528,987017,technology,middle,medium,4,no,no,3,49200,no
2529,717265,sales,junior,medium,2,no,no,5,21600,no
2530,763662,technology,middle,medium,8,no,no,4,45600,no
2531,843634,hr,junior,medium,3,no,no,4,30000,no
2532,299494,sales,junior,low,2,no,no,3,18000,yes
2533,247911,sales,senior,high,7,no,yes,4,66000,no
2534,558792,purchasing,junior,medium,1,no,yes,3,21600,yes
2535,656302,marketing,middle,medium,5,no,no,4,36000,no
2536,467386,sales,senior,medium,2,no,no,3,57600,no
2537,711605,technology,middle,high,2,no,yes,5,57600,no
2538,127295,sales,senior,medium,8,no,no,3,50400,no
2539,928913,purchasing,junior,low,2,no,no,4,12000,yes
2540,640949,marketing,middle,medium,9,no,no,4,36000,no
2541,498591,technology,middle,medium,9,no,no,4,50400,no
2542,767457,hr,junior,low,2,no,no,4,16800,no
2543,377995,technology,junior,medium,1,no,no,4,31200,no
2544,765262,hr,middle,medium,6,no,no,3,34800,no
2545,907862,sales,middle,high,3,no,no,2,56400,no
2546,107906,sales,senior,high,5,no,no,3,64800,no
2547,193882,purchasing,junior,medium,5,no,no,3,22800,no
2548,867513,purchasing,junior,low,4,no,no,3,19200,no
2549,486988,technology,middle,low,1,no,no,4,28800,no
2550,273482,technology,middle,medium,2,no,no,3,49200,no
2551,334413,sales,middle,medium,6,no,no,5,44400,no
2552,230849,sales,middle,low,7,no,no,3,18000,no
2553,179909,marketing,junior,medium,3,no,no,3,31200,yes
2554,281101,technology,junior,medium,2,no,no,5,26400,no
2555,925458,sales,middle,high,5,no,yes,4,48000,no
2556,304014,sales,middle,high,5,no,yes,4,48000,no
2557,680267,marketing,middle,medium,6,no,no,3,39600,no
2558,873270,sales,senior,high,8,no,no,3,74400,no
2559,285001,purchasing,middle,low,4,no,no,3,19200,no
2560,424440,technology,junior,medium,1,no,no,4,34800,no
2561,546783,technology,junior,medium,1,no,no,3,33600,yes
2562,311723,marketing,senior,medium,7,no,no,5,63600,no
2563,843790,purchasing,senior,low,1,no,no,3,25200,yes
2564,346332,sales,senior,high,5,no,no,5,64800,no
2565,225674,purchasing,middle,medium,5,yes,no,3,33600,no
2566,836357,sales,junior,medium,3,no,no,3,26400,yes
2567,896783,sales,middle,medium,5,no,no,4,43200,no
2568,163534,sales,junior,medium,1,no,no,3,21600,yes
2569,768978,sales,junior,medium,1,no,no,1,26400,yes
2570,467538,technology,junior,medium,1,no,no,4,31200,no
2571,115491,marketing,senior,high,1,no,no,5,84000,no
2572,804157,hr,junior,medium,2,no,no,3,30000,no
2573,692449,sales,junior,medium,2,no,no,5,22800,no
2574,250305,marketing,junior,high,3,no,no,3,38400,yes
2575,364210,technology,junior,low,1,no,no,2,21600,yes
2576,540864,marketing,senior,high,8,no,no,4,75600,no
2577,634033,technology,junior,medium,1,no,no,1,30000,yes
2578,869559,hr,junior,medium,4,no,no,4,24000,no
2579,739498,marketing,middle,high,5,no,no,5,63600,no
2580,182330,sales,junior,high,2,no,no,4,37200,no
2581,988591,sales,middle,medium,6,no,no,4,38400,no
2582,680358,hr,senior,medium,5,no,no,2,58800,no
2583,568868,sales,junior,low,1,no,no,4,15600,yes
2584,566437,hr,junior,low,2,no,no,4,16800,no
2585,472615,sales,middle,medium,7,no,no,4,33600,no
2586,839534,hr,junior,medium,3,no,yes,2,28800,yes
2587,650184,hr,junior,medium,1,no,no,4,26400,no
2588,765879,purchasing,junior,low,1,no,yes,1,18000,yes
2589,389221,sales,middle,medium,4,no,yes,4,43200,no
2590,916763,technology,junior,medium,1,no,no,3,26400,yes
2591,111723,purchasing,junior,low,1,no,yes,3,19200,yes
2592,952099,technology,middle,high,4,no,no,2,60000,no
2593,488385,sales,middle,low,6,no,no,3,24000,no
2594,113112,technology,junior,high,1,no,yes,2,37200,yes
2595,897340,sales,senior,medium,7,no,no,4,57600,no
2596,559867,sales,middle,medium,7,no,yes,2,32400,no
2597,319530,technology,junior,low,1,no,no,4,15600,yes
2598,536853,technology,junior,low,2,no,yes,4,19200,no
2599,457382,sales,junior,medium,1,no,no,4,21600,no
2600,100222,sales,junior,medium,3,no,no,2,20400,yes
2601,220771,sales,junior,low,2,no,no,4,18000,no
2602,653342,technology,senior,low,7,no,no,3,38400,no
2603,969211,technology,middle,medium,4,no,no,3,39600,no
2604,650187,technology,junior,high,5,no,yes,4,48000,no
2605,957581,technology,middle,low,7,no,no,4,22800,no
2606,376874,hr,junior,medium,2,no,no,4,26400,no
2607,336085,hr,middle,low,3,no,no,4,20400,yes
2608,702801,sales,middle,medium,2,no,no,4,43200,no
2609,914244,sales,junior,low,1,no,no,4,15600,yes
2610,931209,sales,middle,high,5,no,no,3,48000,no
2611,781591,technology,junior,high,5,no,no,4,43200,no
2612,252945,sales,middle,low,7,no,no,5,19200,no
2613,681750,marketing,junior,low,2,no,no,4,20400,no
2614,920374,sales,junior,low,3,no,no,5,18000,no
2615,458052,hr,junior,medium,2,no,no,3,26400,no
2616,256734,purchasing,junior,medium,2,no,no,3,21600,yes
2617,561350,technology,junior,medium,1,no,no,4,36000,no
2618,501566,sales,middle,medium,5,no,no,1,36000,no
2619,740380,hr,junior,medium,1,no,no,4,26400,no
2620,490788,marketing,junior,medium,3,no,no,5,31200,no
2621,857369,sales,junior,medium,3,no,yes,2,27600,yes
2622,636240,sales,senior,low,3,no,yes,3,25200,yes
2623,255269,sales,middle,medium,8,no,no,3,31200,no
2624,845912,sales,junior,medium,4,no,no,3,21600,no
2625,883969,sales,junior,low,1,no,no,1,12000,yes
2626,663113,sales,middle,medium,7,no,no,4,33600,no
2627,338824,marketing,middle,high,3,no,no,4,52800,no
2628,530016,marketing,middle,medium,5,no,no,5,37200,no
2629,895084,marketing,middle,low,6,no,no,4,20400,no
2630,744054,sales,junior,low,2,no,no,4,18000,no
2631,522981,purchasing,junior,low,2,no,no,4,15600,no
2632,613281,technology,middle,low,2,no,yes,2,21600,yes
2633,497800,sales,middle,medium,10,no,no,4,38400,yes
2634,896123,marketing,senior,high,6,no,no,5,78000,no
2635,501874,technology,middle,low,5,yes,no,3,21600,no
2636,499879,technology,junior,medium,1,no,no,4,26400,yes
2637,182858,hr,middle,medium,6,no,no,5,36000,no
2638,476887,purchasing,junior,medium,3,no,no,4,22800,no
2639,385158,technology,junior,medium,2,no,no,3,30000,yes
2640,645183,sales,junior,low,3,no,yes,4,18000,yes
2641,169408,sales,junior,low,1,no,no,2,18000,yes
2642,137783,purchasing,junior,low,2,no,yes,3,12000,yes
2643,216523,sales,senior,medium,6,no,no,3,45600,no
2644,862135,marketing,junior,medium,4,no,no,4,27600,no
2645,478909,purchasing,junior,low,1,no,yes,3,18000,yes
2646,205543,marketing,middle,medium,6,yes,no,2,34800,no
2647,642388,purchasing,middle,medium,1,no,no,3,44400,no
2648,417124,sales,junior,medium,1,no,no,4,27600,no
2649,688464,technology,middle,high,5,no,no,4,68400,no
2650,652947,purchasing,junior,low,2,no,no,4,19200,no
2651,836767,purchasing,middle,medium,2,no,no,3,42000,yes
2652,260535,sales,middle,medium,6,no,no,4,33600,no
2653,233101,hr,junior,medium,4,no,yes,3,28800,no
2654,145748,technology,senior,medium,10,no,no,4,73200,no
2655,741067,purchasing,junior,low,2,no,no,5,15600,no
2656,343365,hr,junior,low,1,no,no,4,20400,yes
2657,100858,sales,junior,medium,2,no,no,4,25200,yes
2658,255062,hr,middle,medium,2,no,yes,2,43200,no
2659,498348,marketing,senior,high,1,no,no,3,81600,no
2660,572514,hr,middle,low,6,no,no,3,28800,no
2661,787194,marketing,middle,high,2,no,yes,4,62400,no
2662,252980,purchasing,senior,medium,7,no,no,3,50400,no
2663,199614,hr,junior,medium,2,no,no,4,31200,yes
2664,120451,hr,junior,low,1,no,no,4,13200,yes
2665,478256,technology,middle,medium,4,no,no,3,50400,no
2666,446018,marketing,junior,medium,1,no,no,4,31200,no
2667,192288,marketing,middle,low,1,no,no,5,26400,no
2668,981706,sales,junior,medium,2,no,no,2,27600,yes
2669,116683,sales,middle,high,6,no,no,4,52800,no
2670,197680,sales,middle,medium,3,yes,no,4,33600,no
2671,935224,sales,senior,high,10,no,no,3,75600,no
2672,472919,technology,junior,low,1,no,no,4,22800,yes
2673,720283,marketing,middle,high,5,no,no,4,51600,no
2674,421354,purchasing,middle,medium,1,no,yes,3,42000,no
2675,467668,sales,middle,medium,6,no,no,3,43200,no
2676,751676,sales,junior,medium,3,no,yes,2,26400,no
2677,620730,sales,junior,low,1,no,yes,3,14400,yes
2678,775194,purchasing,junior,medium,1,no,no,4,30000,no
2679,456695,hr,senior,high,10,no,no,5,73200,no
2680,997041,sales,junior,medium,1,no,no,4,21600,no
2681,365118,sales,middle,low,6,no,no,5,24000,no
2682,467702,sales,middle,medium,5,no,yes,4,44400,no
2683,231888,technology,middle,low,4,no,no,3,33600,no
2684,126285,technology,junior,medium,2,no,yes,4,34800,no
2685,165841,purchasing,middle,medium,6,no,no,5,45600,no
2686,340145,marketing,junior,medium,1,no,no,4,27600,no
2687,426972,marketing,senior,low,7,no,no,5,33600,no
2688,920948,technology,middle,medium,4,no,no,4,50400,no
2689,190964,technology,middle,high,6,no,yes,4,68400,no
2690,314488,sales,middle,low,5,no,no,5,24000,no
2691,437800,hr,senior,low,6,no,yes,2,32400,no
2692,459226,hr,middle,medium,3,no,no,3,39600,no
2693,147028,sales,senior,medium,9,yes,no,3,50400,no
2694,151579,technology,middle,medium,7,no,no,4,46800,no
2695,858569,technology,senior,low,6,no,no,4,46800,no
2696,190873,marketing,junior,medium,2,no,no,4,31200,no
2697,897191,sales,junior,low,1,no,no,4,12000,yes
2698,461792,technology,junior,low,3,no,no,5,19200,no
2699,427062,hr,junior,low,2,no,no,4,16800,no
2700,730552,purchasing,middle,high,7,no,no,2,52800,no
2701,510883,sales,junior,medium,1,no,no,4,28800,no
2702,342177,sales,middle,medium,7,no,no,4,33600,no
2703,387276,purchasing,junior,medium,1,no,no,5,22800,no
2704,769934,technology,middle,low,6,no,no,4,33600,no
2705,620857,marketing,middle,low,7,no,yes,3,24000,no
2706,993596,marketing,middle,high,6,yes,no,4,58800,no
2707,197173,sales,middle,low,5,yes,yes,4,19200,no
2708,624374,hr,middle,high,4,no,no,3,54000,no
2709,938971,sales,junior,medium,3,no,no,4,21600,no
2710,213147,technology,middle,low,6,no,no,3,21600,no
2711,139877,technology,junior,high,1,no,no,4,46800,no
2712,493628,purchasing,middle,high,5,no,no,3,46800,no
2713,996051,hr,middle,medium,3,no,no,3,45600,no
2714,336605,sales,junior,low,1,no,no,5,15600,yes
2715,860157,technology,junior,medium,1,no,no,4,34800,no
2716,891548,technology,junior,medium,1,no,no,2,33600,yes
2717,257618,technology,middle,high,10,no,no,5,69600,no
2718,429439,sales,middle,low,2,no,no,4,28800,no
2719,755641,purchasing,middle,medium,10,no,no,4,44400,no
2720,647029,marketing,junior,medium,1,no,no,4,31200,no
2721,387172,sales,junior,medium,3,no,no,3,26400,no
2722,932358,sales,middle,medium,7,no,no,3,42000,no
2723,686848,sales,junior,medium,2,no,no,3,24000,yes
2724,759317,sales,middle,low,8,no,yes,3,18000,no
2725,421529,technology,junior,medium,1,no,no,4,26400,no
2726,201188,purchasing,junior,medium,3,no,no,3,24000,yes
2727,509347,marketing,junior,low,1,no,no,4,16800,no
2728,644752,sales,junior,medium,2,no,no,3,24000,yes
2729,846185,sales,middle,low,6,no,yes,3,22800,no
2730,677347,technology,middle,low,4,no,no,3,27600,yes
2731,910827,sales,junior,medium,2,no,no,3,24000,yes
2732,907613,purchasing,junior,low,2,no,no,4,15600,no
2733,108081,sales,junior,medium,2,no,no,5,21600,no
2734,321960,hr,middle,low,3,no,yes,3,24000,yes
2735,354333,purchasing,senior,medium,4,no,no,3,52800,no
2736,599750,purchasing,senior,medium,6,no,no,5,54000,no
2737,994739,hr,junior,medium,1,no,yes,3,25200,yes
2738,197439,sales,middle,low,6,no,no,5,24000,no
2739,833527,technology,junior,medium,1,no,no,4,34800,no
2740,671381,sales,middle,medium,5,no,yes,3,37200,no
2741,936574,sales,junior,high,5,no,no,3,37200,no
2742,756899,technology,junior,medium,2,no,yes,4,34800,no
2743,320644,sales,middle,medium,6,no,no,4,38400,no
2744,797663,technology,junior,medium,2,no,no,4,36000,no
2745,511874,hr,middle,medium,7,no,yes,4,40800,no
2746,560822,marketing,middle,low,1,no,no,5,31200,no
2747,322407,purchasing,junior,medium,2,no,no,5,22800,no
2748,139702,sales,middle,medium,2,no,no,4,43200,no
2749,983526,technology,middle,high,5,no,no,4,62400,no
2750,933805,marketing,middle,medium,3,no,no,4,36000,no
2751,451366,technology,junior,medium,2,no,no,4,34800,no
2752,339789,sales,junior,medium,1,no,no,3,25200,yes
2753,474157,sales,middle,high,2,no,no,4,58800,yes
2754,341802,sales,middle,high,7,no,yes,4,57600,no
2755,351831,purchasing,junior,medium,1,no,no,4,28800,no
2756,679473,hr,middle,high,6,no,yes,3,54000,no
2757,103384,purchasing,junior,medium,1,no,no,3,24000,yes
2758,611179,technology,middle,medium,5,no,no,3,45600,no
2759,809429,sales,middle,medium,2,no,no,4,43200,no
2760,985339,sales,junior,low,1,no,yes,2,12000,no
2761,925708,technology,junior,medium,1,no,no,3,30000,yes
2762,487933,sales,middle,high,4,no,no,3,45600,no
2763,634759,technology,middle,low,7,no,no,5,22800,no
2764,985846,sales,middle,low,7,no,no,5,19200,no
2765,883276,hr,senior,medium,10,yes,no,4,46800,no
2766,576205,sales,junior,medium,1,no,no,4,27600,no
2767,802058,sales,middle,medium,9,no,no,5,33600,no
2768,635645,marketing,senior,low,8,no,yes,3,26400,no
2769,829421,sales,junior,low,1,no,no,4,15600,yes
2770,155282,sales,middle,medium,4,no,no,1,31200,no
2771,339677,hr,junior,medium,1,no,no,4,30000,no
2772,312700,hr,senior,medium,4,no,no,4,54000,no
2773,967631,technology,middle,high,3,no,no,5,58800,no
2774,523378,marketing,junior,low,2,no,yes,4,13200,yes
2775,175309,purchasing,junior,medium,1,no,no,4,26400,no
2776,796157,hr,middle,medium,8,no,no,2,43200,no
2777,163973,sales,senior,medium,10,no,no,3,50400,no
2778,234813,marketing,middle,medium,2,no,no,4,36000,no
2779,509056,hr,junior,low,2,no,no,3,15600,yes
2780,329550,technology,middle,medium,4,yes,no,4,51600,no
2781,307470,marketing,junior,medium,2,no,no,2,30000,yes
2782,141083,technology,senior,medium,5,no,no,5,55200,no
2783,964887,sales,junior,high,1,no,yes,2,32400,yes
2784,353087,marketing,junior,low,1,no,no,4,13200,yes
2785,967490,purchasing,junior,medium,4,no,no,1,27600,no
2786,846955,hr,middle,medium,8,no,no,2,44400,no
2787,391600,marketing,junior,medium,2,no,no,3,31200,no
2788,236199,technology,junior,medium,3,no,no,2,30000,yes
2789,214758,sales,junior,medium,3,no,yes,3,26400,yes
2790,293069,sales,middle,medium,2,no,no,4,33600,no
2791,107099,technology,middle,low,7,no,no,2,21600,no
2792,633687,technology,middle,low,4,no,yes,3,21600,no
2793,734768,purchasing,middle,medium,5,no,no,2,38400,no
2794,351669,hr,junior,medium,1,no,no,4,24000,no
2795,982922,sales,middle,high,8,no,no,3,48000,no
2796,283180,purchasing,middle,medium,5,no,no,3,33600,no
